Date,College Name,Acceptance Rate
2024-10-26 19:12:03,BAYLOR-UNIVERSITY,46
2024-10-26 21:42:00,WILLAMETTE-UNIVERSITY,81
2024-10-26 16:48:03,MISSISSIPPI-STATE,70
2024-10-26 19:04:50,LINFIELD-UNIVERSITY,90
2024-10-27 10:19:00,NORTHEASTERN,7
2024-10-27 14:17:13,VASSAR-COLLEGE,19
2024-10-27 14:23:02,ADAM-JAQUISH-CLARKSON-UNIVERSITY,50
2024-10-27 15:17:11,SETON-HALL,75
2024-10-27 18:05:52,HASTINGS-COLLEGE,71
2024-10-27 18:42:33,BUCKNELL-UNIVERSITY,33
2024-10-27 17:00:47,TEXAS-TECH-UNIVERSITY,67
2024-10-27 23:50:11,MASTERS-UNIVERSITY,78
2024-10-28 13:00:00,WESTERN,27
2024-10-28 14:48:18,UNIVERSITY-OF-MINNESOTA-TWIN-CITIES,75
2024-10-28 15:25:41,NC-STATE,88
2024-10-28 16:01:58,CREIGHTON-UNIVERSITY,76
2024-10-28 16:10:50,DENISON-UNIVERSITY,22
2024-10-28 16:16:49,GEORGE-MASON-UNIVERSITY,90
2024-10-28 16:37:59,LAFAYETTE-COLLEGE,34
2024-10-28 17:02:17,UNIVERSITY-OF-SAN-FRANCISCO,71
2024-10-28 17:20:33,WSU-VOILAND-COLLEGE-OF-ENGINEERING,63
2024-10-28 17:40:03,UNIVERSITY-OF-MINNESOTA-TWIN-CITIES,75
2024-10-28 18:50:41,BAYLOR-UNIVERSITY,46
2024-10-28 19:30:24,COLGATE-UNIVERSITY,12
2024-10-28 20:02:25,STEVENS-INSTITUTE-OF-TECHNOLOGY,46
2024-10-28 21:07:03,COLUMBIA,4
2024-10-28 21:14:01,ROSE-HULMAN,73
2024-10-28 21:28:23,NORTHERN-ARIZONA-UNIVERSITY,80
2024-10-28 21:42:00,WILLAMETTE-UNIVERSITY,81
2024-10-28 22:00:33,COLUMBIA,4
2024-10-28 22:24:24,DENISON-UNIVERSITY,22
2024-10-28 22:43:42,MASTERS-UNIVERSITY,78
2024-10-28 16:54:00,BARRETT-HONORS-COLLEGE,95
2024-10-28 23:00:00,UNIVERSITY-OF-TENNESSEE,83
2024-10-29 00:41:19,GETTYSBURG-COLLEGE,56
2024-10-29 01:10:04,MASTERS-UNIVERSITY,78
2024-10-29 09:02:45,WORCESTER-POLYTECHNIC-INSTITUTE,57
2024-10-29 15:25:21,UNIVERSITY-OF-MINNESOTA-TWIN-CITIES,75
2024-10-29 16:17:03,SETON-HALL,75
2024-10-29 16:20:28,GONZAGA-UNIVERSITY,70
2024-10-29 16:49:44,MASTERS-UNIVERSITY,78
2024-10-29 18:19:49,UNIVERSITY-OF-SAN-FRANCISCO,71
2024-10-29 18:26:14,JOHNS-HOPKINS-UNIVERSITY,7
2024-10-29 19:07:24,TEXAS-TECH-UNIVERSITY,67
2024-10-29 19:59:39,UNIVERSITY-OF-NORTHERN-COLORADO,84
2024-10-29 20:48:31,DREXEL-COLLEGE-OF-COMPUTING-&-INFORMATICS,80
2024-10-29 20:54:24,GONZAGA-UNIVERSITY,70
2024-10-29 21:07:06,ROSE-HULMAN,73
2024-10-29 21:11:48,COLGATE-UNIVERSITY,12
2024-10-29 21:42:00,WILLAMETTE-UNIVERSITY,81
2024-10-29 22:43:55,TRINITY-UNIVERSITY,31
2024-10-29 23:23:49,DENISON-UNIVERSITY,22
2024-10-29 23:25:07,HOFSTRA-UNIVERSITY,69
2024-10-30 01:03:23,CHAPMAN-UNIVERSITY-EVENTS-&-TOURS,73
2024-10-29 21:25:46,ARIZONA-STATE-UNIVERSITY,90
2024-10-30 13:24:36,HOUSTON-CHRISTIAN-UNIVERSITY,85
2024-10-30 15:35:23,UC-SAN-DIEGO,53
2024-10-30 15:45:38,HASTINGS-COLLEGE,71
2024-10-30 16:01:03,COLGATE-UNIVERSITY,12
2024-10-30 16:20:00,UNIVERSITY-OF-SAN-FRANCISCO,71
2024-10-30 16:23:28,UNIVERSITY-OF-NORTHERN-COLORADO,84
2024-10-30 16:32:09,UNIVERSITY-OF-DENVER,78
2024-10-30 16:32:09,UNIVERSITY-OF-DENVER,78
2024-10-30 16:52:11,FIT,86
2024-10-30 17:09:05,MONTANA-STATE-UNIVERSITY,73
2024-10-30 17:19:04,WASHINGTON-UNIVERSITY-ST.-LOUIS,75
2024-10-30 17:54:57,NORTHERN-ARIZONA-UNIVERSITY,80
2024-10-30 18:18:18,ROSE-HULMAN,73
2024-10-30 18:42:00,WILLAMETTE-UNIVERSITY,81
2024-10-30 15:56:20,STEPHANIE-AVIDON-DIRECTOR-OF-NATIONAL-RECRUITMENT,96
2024-10-30 20:07:57,STEVENS-INSTITUTE-OF-TECHNOLOGY,46
2024-10-30 20:35:47,COLUMBIA,4
2024-10-30 21:08:36,MISSISSIPPI-STATE-UNIVERSITY,70
2024-10-30 21:11:43,DAVIDSON-COLLEGE,17
2024-10-30 21:12:00,OREGON-STATE-UNIVERSITY,83
2024-10-30 21:21:15,RICE,9
2024-10-30 21:32:19,DREXEL-UNIVERSITY,80
2024-10-30 22:00:00,DUKE-UNIVERSITY,6
2024-10-30 22:00:00,MIAMI-UNIVERSITY,100
2024-10-30 22:14:53,WESTERN-WASHINGTON-UNIVERSITY,93
2024-10-30 22:19:41,EMORY-UNIVERSITY,11
2024-10-30 22:23:11,ROSE-HULMAN,73
2024-10-30 22:49:25,UNIVERSITY-OF-DENVER,78
2024-10-30 22:55:43,DREXEL-UNIVERSITY,80
2024-10-30 23:25:00,OREGON-STATE-UNIVERSITY,83
2024-10-30 23:29:28,UNIVERSITY-OF-NOTRE-DAME,13
2024-10-31 00:28:12,MST,87
2024-10-31 00:54:12,FIT,86
2024-10-31 01:45:54,MASTERS-UNIVERSITY,78
2024-10-31 06:27:30,UNIVERSITY-OF-MINNESOTA-TWIN-CITIES,75
2024-10-31 10:07:40,NORTHEASTERN,7
2024-10-31 12:20:34,COLBY-COLLEGE,8
2024-10-31 14:56:15,DENISON-UNIVERSITY,22
2024-10-31 16:36:53,SETON-HALL,75
2024-10-31 16:42:17,MISSOURI-UNIVERSITY-OF-SCIENCE-AND-TECHNOLOGY,81
2024-10-31 16:48:34,MISSOURI-UNIVERSITY-OF-SCIENCE-AND-TECHNOLOGY,81
2024-10-31 16:51:08,ST.-LAWRENCE-UNIVERSITY,63
2024-10-31 16:51:48,UNIVERSITY-OF-MINNESOTA-TWIN-CITIES,75
2024-10-31 17:49:34,MASTERS-UNIVERSITY,78
2024-10-31 17:55:03,BUCKNELL-UNIVERSITY,33
2024-10-31 19:00:00,MISSOURI-UNIVERSITY-OF-SCIENCE-AND-TECHNOLOGY,81
2024-10-31 19:10:44,ROSE-HULMAN,73
2024-10-31 15:46:37,DRURY-UNIVERSITY,63
2024-10-31 21:36:56,COLUMBIA,4
2024-10-31 21:42:00,WILLAMETTE-UNIVERSITY,81
2024-10-31 22:04:32,DREXEL-UNIVERSITY,80
2024-10-31 22:05:19,COLGATE-UNIVERSITY,12
2024-10-31 22:16:40,ROSE-HULMAN,73
2024-10-31 22:23:26,GATECH,97
2024-11-01 01:39:51,HOFSTRA-UNIVERSITY,69
2024-10-31 22:01:47,UNIVERSITY-OF-COLORADO-COLORADO-SPRINGS,95
2024-11-01 06:49:04,UNIVERSITY-OF-MINNESOTA-TWIN-CITIES,75
2024-11-01 08:02:13,NEW-MEXICO-STATE-UNIVERSITY,78
2024-11-01 10:04:26,DUKE-UNIVERSITY,6
2024-11-01 12:37:42,XAVIER-UNIVERSITY,84
2024-11-01 09:19:37,MISSISSIPPI-STATE,70
2024-11-01 14:51:40,DENISON-UNIVERSITY,22
2024-11-01 15:18:59,JOHNS-HOPKINS-UNIVERSITY,7
2024-11-01 15:41:50,CREIGHTON-UNIVERSITY,76
2024-11-01 15:55:18,UNIVERSITY-OF-DENVER,78
2024-11-01 16:03:19,UNIVERSITY-OF-NORTHERN-COLORADO,84
2024-11-01 16:40:41,SETON-HALL,75
2024-11-01 17:08:35,UNIVERSITY-OF-COLORADO-COLORADO-SPRINGS,95
2024-11-01 17:27:48,NORTHERN-ARIZONA-UNIVERSITY,80
2024-11-01 17:49:12,MONTANA-STATE-UNIVERSITY,73
2024-11-01 18:06:20,TRINITY-UNIVERSITY,31
2024-11-01 18:11:14,MASTERS-UNIVERSITY,78
2024-11-01 19:13:00,HASTINGS,71
2024-11-01 19:22:25,NEW-MEXICO-STATE-UNIVERSITY,78
2024-11-01 19:23:47,NORTHEASTERN,7
2024-11-01 19:29:41,SETON-HALL-UNIVERSITY,75
2024-11-01 19:57:23,LOYOLA-UNIVERSITY-CHICAGO,79
2024-11-01 20:19:18,ROSE-HULMAN,73
2024-11-01 20:30:00,UNIVERSITY-OF-TENNESSEE,83
2024-11-01 20:54:12,CREIGHTON-UNIVERSITY,76
2024-11-01 21:15:00,WASHINGTON-STATE-UNIVERSITY,83
2024-11-01 21:42:00,WILLAMETTE-UNIVERSITY,81
2024-11-01 22:24:53,ROSE-HULMAN,73
2024-11-01 18:05:54,ARIZONA-STATE-UNIVERSITY,90
2024-11-02 07:49:43,NEW-MEXICO-STATE-UNIVERSITY,78
2024-11-02 15:04:35,UNIVERSITY-OF-FLORIDA-FRESHMAN,58
2024-11-02 15:18:49,NC-STATE,88
2024-11-02 15:36:25,UNIVERSITY-OF-DENVER,78
2024-11-02 16:05:04,UNIVERSITY-OF-NORTHERN-COLORADO,84
2024-11-02 16:42:24,MASTERS-UNIVERSITY,78
2024-11-02 17:17:20,NORTHERN-ARIZONA-UNIVERSITY,80
2024-11-02 17:35:42,MONTANA-STATE-UNIVERSITY,73
2024-11-02 18:52:21,UNIVERSITY-OF-COLORADO-DENVER,75
2024-11-02 19:46:25,OREGON-TECH,83
2024-11-03 16:35:13,SETON-HALL,75
2024-11-03 11:00:59,UNIVERSITY-OF-WASHINGTON,48
2024-11-03 17:16:41,GONZAGA-UNIVERSITY,70
2024-11-03 17:31:42,WESTERN-WASHINGTON-UNIVERSITY,93
2024-11-03 19:00:00,OREGON-STATE-UNIVERSITY,83
2024-11-03 15:07:43,LINFIELD-UNIVERSITY,90
2024-11-03 21:57:07,SYRACUSE-UNIVERSITY,52
2024-11-03 18:00:57,TEXAS-TECH-UNIVERSITY,67
2024-11-03 18:34:15,MISSISSIPPI-STATE,70
2024-11-04 16:12:59,NC-STATE-WILSON-COLLEGE-OF-TEXTILES,94
2024-11-04 16:55:02,DENISON-UNIVERSITY,22
2024-11-04 19:40:15,WESTERN-WASHINGTON-UNIVERSITY,93
2024-11-04 19:41:58,BAYLOR-UNIVERSITY,46
2024-11-04 19:45:51,SAINT-LOUIS-UNIVERSITY,85
2024-11-04 20:02:06,UNIVERSITY-OF-SAN-FRANCISCO,71
2024-11-04 21:03:47,ROSE-HULMAN,73
2024-11-04 21:58:50,WILLIAMS-COLLEGE,8
2024-11-04 22:21:16,MASTERS-UNIVERSITY,78
2024-11-04 22:22:41,COLUMBIA,4
2024-11-04 17:35:32,LONG-ISLAND-UNIVERSITY,93
2024-11-04 22:42:00,WILLAMETTE-UNIVERSITY,81
2024-11-04 23:22:44,BUCKNELL-UNIVERSITY,33
2024-11-05 01:18:52,MISSOURI-UNIVERSITY-OF-SCIENCE-AND-TECHNOLOGY,81
2024-11-05 01:20:09,SAINT-LOUIS-UNIVERSITY,85
2024-11-05 01:36:10,UNC,62
2024-11-05 02:49:39,UNIVERSITY-OF-SAN-FRANCISCO,71
2024-11-05 13:13:25,COLBY-COLLEGE-OF-AND-FINANCIAL-AID,8
2024-11-05 17:23:21,ST.-LAWRENCE-UNIVERSITY,63
2024-11-05 17:43:07,DENISON-UNIVERSITY,22
2024-11-05 17:59:30,LAFAYETTE-COLLEGE,34
2024-11-05 18:01:24,COLGATE-UNIVERSITY,12
2024-11-05 18:57:01,WASHINGTON-UNIVERSITY-ST.-LOUIS,75
2024-11-05 20:20:07,HASTINGS-COLLEGE,71
2024-11-05 20:54:11,ROSE-HULMAN,73
2024-11-05 20:57:47,ROWAN-UNIVERSITY,77
2024-11-05 22:42:00,WILLAMETTE-UNIVERSITY,81
2024-11-05 22:52:44,DREXEL-UNIVERSITY,80
2024-11-05 22:54:55,UNIVERSITY-OF-TENNESSEE,83
2024-11-06 00:06:49,TEXAS-TECH-UNIVERSITY,67
2024-11-06 07:45:33,SETON-HALL-UNIVERSITY,75
2024-11-06 13:04:36,DUKE-UNIVERSITY,6
2024-11-06 14:00:00,WESTERN,27
2024-11-06 15:24:34,FIT,86
2024-11-06 15:31:34,UNIVERSITY-OF-SAN-FRANCISCO,71
2024-11-06 16:17:42,GEORGE-MASON-UNIVERSITY,90
2024-11-06 16:25:07,COLUMBIA,4
2024-11-06 17:09:04,GONZAGA-UNIVERSITY,70
2024-11-06 12:20:02,UNIVERSITY-OF-WYOMING,96
2024-11-06 18:55:21,SETON-HALL,75
2024-11-06 18:57:08,TEXAS-A&M-RECRUITMENT,63
2024-11-06 19:42:00,WILLAMETTE-UNIVERSITY,81
2024-11-06 20:10:37,UC-SAN-DIEGO,53
2024-11-06 20:23:38,OMAR-MORENO-GETTYSBURG-COLLEGE,56
2024-11-06 20:26:02,ROSE-HULMAN,73
2024-11-06 20:59:07,ROWAN-UNIVERSITY,77
2024-11-06 21:23:42,COLGATE-UNIVERSITY,12
2024-11-06 22:07:26,RICE,9
2024-11-06 23:03:47,NORTHEASTERN,7
2024-11-06 23:17:55,ROSE-HULMAN,73
2024-11-06 23:40:50,UNIVERSITY-OF-CHICAGO,5
2024-11-07 00:10:40,UNIVERSITY-OF-COLORADO-BOULDER,79
2024-11-06 20:58:19,HAWAII-PACIFIC-UNIVERSITY,85
2024-11-07 02:09:25,DREXEL-UNIVERSITY,80
2024-11-07 04:01:47,LOYOLA-UNIVERSITY-CHICAGO,79
2024-11-07 15:49:53,FLORIDA-TECH-HOUSING,58
2024-11-07 17:41:10,ST.-LAWRENCE-UNIVERSITY,63
2024-11-07 18:07:19,MASTERS-UNIVERSITY,78
2024-11-07 18:20:17,UNIVERSITY-OF-SAN-FRANCISCO,71
2024-11-07 19:34:15,XAVIER-UNIVERSITY,84
2024-11-07 20:06:30,TEXAS-TECH-UNIVERSITY,67
2024-11-07 21:23:45,COLGATE-UNIVERSITY,12
2024-11-07 21:46:08,ROSE-HULMAN,73
2024-11-07 22:42:00,WILLAMETTE-UNIVERSITY,81
2024-11-07 23:22:45,COLORADO-SCHOOL-OF-MINES,58
2024-11-07 23:58:58,DREXEL-UNIVERSITY,80
2024-11-07 18:01:10,TEXAS-TECH-UNIVERSITY,67
2024-11-08 00:15:15,DU,61
2024-11-08 01:15:17,HOFSTRA,69
2024-11-07 23:01:05,UNIVERSITY-OF-COLORADO-COLORADO-SPRINGS,95
2024-11-08 08:28:42,IOWA-UNIVERSITY-OF-IOWA,86
2024-11-08 14:47:26,FORDHAMU,54
2024-11-08 15:00:00,COLORADO-STATE-UNIVERSITY,91
2024-11-08 15:06:05,COLORADO-SCHOOL-OF-MINES,58
2024-11-08 15:16:25,COLORADO-SCHOOL-OF-MINES,58
2024-11-08 15:29:53,COLGATE-UNIVERSITY,12
2024-11-08 11:58:33,LONG-ISLAND-UNIVERSITY,93
2024-11-08 17:04:32,UNIVERSITY-OF-COLORADO-COLORADO-SPRINGS,95
2024-11-08 19:42:00,WILLAMETTE-UNIVERSITY,81
2024-11-08 21:07:00,WASHINGTON-STATE-UNIVERSITY,83
2024-11-08 21:23:22,ROSE-HULMAN,73
2024-11-08 22:00:00,COLORADO-STATE-UNIVERSITY,91
2024-11-08 22:27:54,TEXAS-TECH-UNIVERSITY,67
2024-11-09 00:12:45,ROSE-HULMAN,73
2024-11-09 01:45:36,WASHINGTON-STATE-UNIVERSITY,83
2024-11-09 17:05:56,DAVIDSON-COLLEGE,17
2024-11-09 17:16:36,UNIVERSITY-OF-MINNESOTA-TWIN-CITIES,75
2024-11-09 18:07:16,UNIVERSITY-OF-COLORADO-COLORADO-SPRINGS,95
2024-11-09 18:30:00,SYRACUSE-UNIVERSITY-SCHOOL-OF-INFORMATION-STUDIES,52
2024-11-09 19:03:20,NORTHEASTERN,7
2024-11-09 18:36:19,MISSISSIPPI-STATE,70
2024-11-10 15:42:57,SETON-HALL,75
2024-11-10 16:15:57,UNIVERSITY-OF-DENVER,78
2024-11-10 16:58:46,MONTANA-STATE-UNIVERSITY,73
2024-11-10 17:10:24,MONTANA-STATE-UNIVERSITY,73
2024-11-10 17:49:16,HOFSTRA-UNIVERSITY,69
2024-11-10 18:50:10,STEVENS-INSTITUTE-OF-TECHNOLOGY,46
2024-11-10 19:21:11,UNIVERSITY-OF-COLORADO-DENVER,75
2024-11-10 19:47:26,EMORY-UNIVERSITY,11
2024-11-10 18:00:46,TEXAS-TECH-UNIVERSITY,67
2024-11-11 15:15:15,GEORGE-MASON-UNIVERSITY,90
2024-11-11 09:06:12,WORCESTER-POLYTECHNIC-INSTITUTE,57
2024-11-11 16:53:37,UNIVERSITY-OF-SAN-FRANCISCO,71
2024-11-11 17:34:22,UNC,62
2024-11-11 20:08:29,DUKE-UNIVERSITY,6
2024-11-11 21:20:11,ROSE-HULMAN,73
2024-11-11 21:28:27,DENISON-UNIVERSITY,22
2024-11-11 22:42:00,WILLAMETTE-UNIVERSITY,81
2024-11-11 23:03:19,MASTERS-UNIVERSITY,78
2024-11-12 00:34:01,DREXEL-UNIVERSITY,80
2024-11-12 15:34:03,HASTINGS-COLLEGE,71
2024-11-12 15:54:31,SAINT-LOUIS-UNIVERSITY,85
2024-11-12 17:59:14,WASHINGTON-UNIVERSITY-ST.-LOUIS,75
2024-11-12 13:09:12,WHEATON-COLLEGE,89
2024-11-12 18:23:03,NORTHERN-ARIZONA-UNIVERSITY,80
2024-11-12 19:03:22,UNIVERSITY-OF-NORTHERN-COLORADO,84
2024-11-12 19:40:57,ST.-LAWRENCE-UNIVERSITY,63
2024-11-12 14:09:05,MISSISSIPPI-STATE,70
2024-11-12 20:23:02,ROWAN-UNIVERSITY,77
2024-11-12 21:00:00,LOYOLA-UNIVERSITY-CHICAGO,79
2024-11-12 21:15:00,COLUMBIA,4
2024-11-12 21:16:51,SAINT-LOUIS-UNIVERSITY,85
2024-11-12 22:42:00,WILLAMETTE-UNIVERSITY,81
2024-11-12 23:48:06,JOHNS-HOPKINS-UNIVERSITY,7
2024-11-13 15:14:56,GEORGE-MASON-UNIVERSITY,90
2024-11-13 16:37:26,MISSISSIPPI-STATE-UNIVERSITY,70
2024-11-13 17:15:41,GONZAGA-UNIVERSITY,70
2024-11-13 17:24:55,SAINT-LOUIS-UNIVERSITY,85
2024-11-13 18:02:13,MISSOURI-UNIVERSITY-OF-SCIENCE-AND-TECHNOLOGY,81
2024-11-13 18:07:42,UNIVERSITY-OF-COLORADO-COLORADO-SPRINGS,95
2024-11-13 19:22:37,UNIVERSITY-OF-SAN-FRANCISCO,71
2024-11-13 19:50:47,LAFAYETTE-COLLEGE,34
2024-11-13 20:36:22,XAVIER-UNIVERSITY,84
2024-11-13 15:24:20,ASUS-IRA-A.-FULTON-SCHOOLS-OF-ENGINEERING,63
2024-11-13 22:27:39,DENISON-UNIVERSITY,22
2024-11-13 22:27:58,COLORADO-SCHOOL-OF-MINES,58
2024-11-13 22:42:00,WILLAMETTE-UNIVERSITY,81
2024-11-13 16:47:31,MISSISSIPPI-STATE,70
2024-11-13 17:03:29,ARIZONA-STATE-UNIVERSITY,90
2024-11-13 23:19:17,TRINITY-UNIVERSITY,31
2024-11-13 23:29:37,WESTERN-WASHINGTON-UNIVERSITY,93
2024-11-13 17:30:30,UNIVERSITY-OF-WASHINGTON,48
2024-11-13 23:47:11,GONZAGA-UNIVERSITY,70
2024-11-13 23:59:54,NORTHEASTERN,7
2024-11-13 18:01:55,TEXAS-TECH-UNIVERSITY,67
2024-11-14 01:22:40,CREIGHTON-UNIVERSITY,76
2024-11-14 15:40:16,UNIVERSITY-OF-MINNESOTA-TWIN-CITIES,75
2024-11-14 16:08:00,DENISON-UNIVERSITY,22
2024-11-14 17:29:52,COLORADO-MESA-UNIVERSITY,64
2024-11-14 11:39:46,UNIVERSITY-OF-WYOMING,96
2024-11-14 19:13:40,STEVENS-INSTITUTE-OF-TECHNOLOGY,46
2024-11-14 19:26:12,NEW-YORK-UNIVERSITY,12
2024-11-14 21:45:24,DREXEL-UNIVERSITY,80
2024-11-14 22:42:00,WILLAMETTE-UNIVERSITY,81
2024-11-14 22:53:40,COLLEGE-OF-HEALTH-|-OSU,80
2024-11-14 22:56:03,UNIVERSITY-OF-SAN-FRANCISCO,71
2024-11-14 23:00:00,ANDREW-MIAMI-UNIVERSITY,51
2024-11-14 17:00:24,UNIVERSITY-OF-WASHINGTON,48
2024-11-15 00:05:46,EMBRY-RIDDLE-AERONAUTICAL-UNIVERSITY,65
2024-11-15 02:41:00,HASTINGS,71
2024-11-15 00:03:27,UNIVERSITY-OF-COLORADO-COLORADO-SPRINGS,95
2024-11-15 12:24:18,CLEMSON-UNIVERSITY,43
2024-11-15 16:07:05,STEVENS-INSTITUTE-OF-TECHNOLOGY,46
2024-11-15 17:13:32,MONTANA-STATE-UNIVERSITY,73
2024-11-15 18:04:39,UNIVERSITY-OF-MINNESOTA-TWIN-CITIES,75
2024-11-15 18:08:33,UNIVERSITY-OF-COLORADO-COLORADO-SPRINGS,95
2024-11-15 13:31:34,LONG-ISLAND-UNIVERSITY,93
2024-11-15 19:44:56,FLORIDA-TECH-HONORS-COLLEGE,58
2024-11-15 20:09:59,ST.-LAWRENCE-UNIVERSITY,63
2024-11-15 20:21:39,SYRACUSE-UNIVERSITY-COLLEGE-OF-ENGINEERING-AND-COMPUTER-SCIENCE,52
2024-11-15 21:04:01,ROSE-HULMAN,73
2024-11-15 21:28:52,NEW-YORK-UNIVERSITY,12
2024-11-15 21:55:22,DENISON-UNIVERSITY,22
2024-11-15 16:00:21,UNIVERSITY-OF-WASHINGTON,48
2024-11-15 22:07:18,DUKE-UNIVERSITY,6
2024-11-15 23:27:00,WASHINGTON-STATE-UNIVERSITY,83
2024-11-15 23:39:11,COLGATE-UNIVERSITY,12
2024-11-15 23:43:31,DREXEL-UNIVERSITY,80
2024-11-16 00:37:25,UNIVERSITY-OF-CHICAGO,5
2024-11-16 15:51:25,UNIVERSITY-OF-MINNESOTA-TWIN-CITIES,75
2024-11-16 16:11:05,SETON-HALL,75
2024-11-16 16:22:32,STEVENS-INSTITUTE-OF-TECHNOLOGY,46
2024-11-16 17:38:42,MONTANA-STATE-UNIVERSITY,73
2024-11-16 17:54:50,COLBY-COLLEGE-OF-AND-FINANCIAL-AID,8
2024-11-16 18:05:43,UNIVERSITY-OF-COLORADO-COLORADO-SPRINGS,95
2024-11-17 15:20:52,CSU-WALTER-SCOTT-JR.-COLLEGE-OF-ENGINEERING,63
2024-11-17 15:36:26,NEW-YORK-UNIVERSITY,12
2024-11-17 16:10:30,MASTERS-UNIVERSITY,78
2024-11-17 16:17:04,HOUSTON-CHRISTIAN-UNIVERSITY,85
2024-11-17 17:09:58,GONZAGA-UNIVERSITY,70
2024-11-17 17:13:04,NORTHERN-ARIZONA-UNIVERSITY,80
2024-11-17 13:06:25,DRURY-UNIVERSITY,63
2024-11-17 19:51:08,NORTHEASTERN,7
2024-11-17 20:35:52,SYRACUSE-UNIVERSITY,52
2024-11-17 20:43:28,CREIGHTON-UNIVERSITY,76
2024-11-17 15:32:35,ARIZONA-STATE-UNIVERSITY,90
2024-11-17 17:07:42,UNIVERSITY-OF-WYOMING,96
2024-11-18 14:42:00,WILLAMETTE-UNIVERSITY,81
2024-11-18 16:11:25,MISSOURI-UNIVERSITY-OF-SCIENCE-AND-TECHNOLOGY,81
2024-11-18 17:09:55,UNIVERSITY-OF-NORTHERN-COLORADO,84
2024-11-18 17:21:32,SETON-HALL,75
2024-11-18 17:40:54,UNC,62
2024-11-18 18:40:57,UNIVERSITY-OF-SAN-FRANCISCO,71
2024-11-18 18:41:05,NEW-YORK-UNIVERSITY,12
2024-11-18 19:30:36,SAINT-LOUIS-UNIVERSITY,85
2024-11-18 19:32:20,BAYLOR-UNIVERSITY,46
2024-11-18 20:02:16,ST.-LAWRENCE-UNIVERSITY,63
2024-11-18 20:16:26,MASTERS-UNIVERSITY,78
2024-11-18 20:38:41,UC-SAN-DIEGO,53
2024-11-18 20:55:29,ROSE-HULMAN,73
2024-11-18 22:00:00,CSU-EDUCATION-ABROAD,96
2024-11-18 22:11:08,UNIVERSITY-OF-TENNESSEE,83
2024-11-18 22:19:22,UNIVERSITY-OF-CHICAGO,5
2024-11-18 22:45:39,STEVENS-INSTITUTE-OF-TECHNOLOGY,46
2024-11-18 23:00:59,COLLEGE-OF-HEALTH-|-OSU,80
2024-11-19 00:07:52,COLUMBIA,4
2024-11-19 03:32:36,WSU-HOUSING-AND-RESIDENCE-LIFE,98
2024-11-19 16:01:05,MISSOURI-UNIVERSITY-OF-SCIENCE-AND-TECHNOLOGY,81
2024-11-19 17:24:42,PATRICIA-PEEK-PHD-DEAN-OF-ADMISSION/AVP-FORDHAM-UNIVERSITY,75
2024-11-19 17:44:36,COLBY-COLLEGE-OF-AND-FINANCIAL-AID,8
2024-11-19 12:10:24,IOWA-UNIVERSITY-OF-IOWA,86
2024-11-19 19:29:03,NEW-MEXICO-STATE-UNIVERSITY,78
2024-11-19 19:47:49,COLORADO-STATE-UNIVERSITY,91
2024-11-19 19:59:39,UNIVERSITY-OF-NORTHERN-COLORADO,84
2024-11-19 21:43:40,MISSOURI-UNIVERSITY-OF-SCIENCE-AND-TECHNOLOGY,81
2024-11-19 21:44:52,UNIVERSITY-OF-DENVER,78
2024-11-19 22:17:52,UNIVERSITY-OF-TENNESSEE,83
2024-11-19 22:21:59,RICE,9
2024-11-19 22:30:00,COLORADO-STATE-UNIVERSITY,91
2024-11-19 22:42:00,WILLAMETTE-UNIVERSITY,81
2024-11-20 00:07:19,TEXAS-TECH-UNIVERSITY,67
2024-11-20 00:17:33,TEXAS-A&M-RECRUITMENT,63
2024-11-20 14:16:23,COLBY-COLLEGE,8
2024-11-20 15:18:53,UNIVERSITY-OF-SAN-FRANCISCO,71
2024-11-20 15:48:03,FIT,86
2024-11-20 16:51:26,NEW-YORK-UNIVERSITY,12
2024-11-20 17:08:01,COLGATE-UNIVERSITY,12
2024-11-20 17:26:59,CLARKSON,78
2024-11-20 17:47:21,SETON-HALL,75
2024-11-20 19:42:00,WILLAMETTE-UNIVERSITY,81
2024-11-20 20:03:10,NEW-MEXICO-STATE-UNIVERSITY,78
2024-11-20 21:07:02,COLORADO-STATE-UNIVERSITY,91
2024-11-20 22:55:29,CREIGHTON-UNIVERSITY,76
2024-11-21 00:39:38,STEVENS-INSTITUTE-OF-TECHNOLOGY,46
2024-11-21 01:24:47,FLORIDA-TECH-FINANCIAL-AID,58
2024-11-21 01:25:11,FIT,86
2024-11-20 20:48:51,HAWAII-PACIFIC-UNIVERSITY,85
2024-11-21 15:03:29,HASTINGS,71
2024-11-21 18:10:43,FLORIDA-TECH-FINANCIAL-AID,58
2024-11-21 19:36:59,GETTYSBURG-COLLEGE,56
2024-11-21 19:58:09,XAVIER-UNIVERSITY,84
2024-11-21 21:33:26,ROSE-HULMAN,73
2024-11-21 22:13:16,DAVIDSON-COLLEGE,17
2024-11-21 22:31:03,BUCKNELL-UNIVERSITY,33
2024-11-21 22:42:00,WILLAMETTE-UNIVERSITY,81
2024-11-21 23:07:25,DREXEL-UNIVERSITY,80
2024-11-21 18:01:15,TEXAS-TECH-UNIVERSITY,67
2024-11-22 00:18:21,UNIVERSITY-OF-NOTRE-DAME,13
2024-11-22 00:30:14,UNIVERSITY-OF-SAN-FRANCISCO,71
2024-11-21 21:23:22,BARRETT-HONORS-COLLEGE,95
